   284.500000       15.0000000       0.00000000       1585.60974    
   284.523926       15.0000000       2.50000000       1585.60974    
   284.547852       15.0000000       5.00000000       1585.60974    
   284.571777       15.0000000       7.50000000       1585.60974    
   284.595703       15.0000000       10.0000000       1585.60974    
   284.619629       15.0000000       12.5000000       1585.60974    
   284.643555       15.0000000       15.0000000       1585.60974    
   284.667480       15.0000000       17.5000000       1585.60974    
   284.691406       15.0000000       20.0000000       1585.60974    
   284.715332       15.0000000       22.5000000       1585.60974    
   284.739258       15.0000000       25.0000000       1585.60974    
   284.763184       15.0000000       27.5000000       1585.60974    
   284.787109       15.0000000       30.0000000       1585.60974    
   284.811035       15.0000000       32.5000000       1585.60974    
   284.834961       15.0000000       35.0000000       1585.60974    
   284.858887       15.0000000       37.5000000       1585.60974    
   284.882812       15.0000000       40.0000000       1585.60974    
   284.906738       15.0000000       42.5000000       1585.60974    
   284.930664       15.0000000       45.0000000       1585.60974    
   284.954590       15.0000000       47.5000000       1585.60974    
   284.978516       15.0000000       50.0000000       1585.60974    
   285.002441       15.0000000       52.5000000       1585.60974    
   285.026367       15.0000000       55.0000000       1585.60974    
   285.050262       15.0000000       57.5000000       1585.60974    
   285.074188       15.0000000       60.0000000       1585.60974    
   285.098114       15.0000000       62.5000000       1585.60974    
   285.122040       15.0000000       65.0000000       1585.60974    
   285.145966       15.0000000       67.5000000       1585.60974    
   285.169891       15.0000000       70.0000000       1585.60974    
   285.193817       15.0000000       72.5000000       1585.60974    
   285.217743       15.0000000       75.0000000       1585.60974    
   285.241669       15.0000000       77.5000000       1585.60974    
   285.265594       15.0000000       80.0000000       1585.60974    
   285.289520       15.0000000       82.5000000       1585.60974    
   285.313446       15.0000000       85.0000000       1585.60974    
   285.337372       15.0000000       87.5000000       1585.60974    
   285.361298       15.0000000       90.0000000       1585.60974    
   285.385223       15.0000000       92.5000000       1585.60974    
   285.409149       15.0000000       95.0000000       1585.60974    
   285.433075       15.0000000       97.5000000       1585.60974    
   285.457001       15.0000000       100.000000       1585.60974    
   285.480927       15.0000000       102.500000       1585.60974    
   285.504852       15.0000000       105.000000       1585.60974    
   285.528778       15.0000000       107.500000       1585.60974    
   285.552704       15.0000000       110.000000       1585.60974    
   285.576630       15.0000000       112.500000       1585.60974    
   285.600555       15.0000000       115.000000       1585.60974    
   285.624481       15.0000000       117.500000       1585.60974    
   285.648407       15.0000000       120.000000       1585.60974    
   285.672333       15.0000000       122.500000       1585.60974    
   285.696259       15.0000000       125.000000       1585.60974    
   285.720184       15.0000000       127.500000       1585.60974    
   285.744110       15.0000000       130.000000       1585.60974    
   285.768036       15.0000000       132.500000       1585.60974    
   285.791962       15.0000000       135.000000       1585.60974    
   285.815887       15.0000000       137.500000       1585.60974    
   285.839813       15.0000000       140.000000       1585.60974    
   285.863739       15.0000000       142.500000       1585.60974    
   285.887665       15.0000000       145.000000       1585.60974    
   285.911591       15.0000000       147.500000       1585.60974    
   285.935516       15.0000000       150.000000       1585.60974    
   285.959442       15.0000000       152.500000       1585.60974    
   285.983368       15.0000000       155.000000       1585.60974    
   286.007294       15.0000000       157.500000       1585.60974    
   286.031219       15.0000000       160.000000       1585.60974    
   286.055145       15.0000000       162.500000       1585.60974    
   286.079071       15.0000000       165.000000       1585.60974    
   286.102966       15.0000000       167.500000       1585.60974    
   286.126892       15.0000000       170.000000       1585.60974    
   286.150818       15.0000000       172.500000       1585.60974    
   286.174744       15.0000000       175.000000       1585.60974    
   286.198669       15.0000000       177.500000       1585.60974    
   286.222595       15.0000000       180.000000       1585.60974    
   286.246521       15.0000000       182.500000       1585.60974    
   286.270447       15.0000000       185.000000       1585.60974    
   286.294373       15.0000000       187.500000       1585.60974    
   286.318298       15.0000000       190.000000       1585.60974    
   286.342224       15.0000000       192.500000       1585.60974    
   286.366150       15.0000000       195.000000       1585.60974    
   286.390076       15.0000000       197.500000       1585.60974    
   286.414001       15.0000000       200.000000       1585.60974    
   286.437927       15.0000000       202.500000       1585.60974    
   286.461853       15.0000000       205.000000       1585.60974    
   286.485779       15.0000000       207.500000       1585.60974    
   286.509705       15.0000000       210.000000       1585.60974    
   286.533630       15.0000000       212.500000       1585.60974    
   286.557556       15.0000000       215.000000       1585.60974    
   286.581482       15.0000000       217.500000       1585.60974    
   286.605408       15.0000000       220.000000       1585.60974    
   286.629333       15.0000000       222.500000       1585.60974    
   286.653259       15.0000000       225.000000       1585.60974    
   286.677185       15.0000000       227.500000       1585.60974    
   286.701111       15.0000000       230.000000       1585.60974    
   286.725037       15.0000000       232.500000       1585.60974    
   286.748962       15.0000000       235.000000       1585.60974    
   286.772888       15.0000000       237.500000       1585.60974    
   286.796814       15.0000000       240.000000       1585.60974    
   286.820740       15.0000000       242.500000       1585.60974    
   286.844666       15.0000000       245.000000       1585.60974    
   286.868591       15.0000000       247.500000       1585.60974    
   286.892517       15.0000000       250.000000       1585.60974    
   286.916443       15.0000000       252.500000       1585.60974    
   286.940369       15.0000000       255.000000       1585.60974    
   286.964294       15.0000000       257.500000       1585.60974    
   286.988220       15.0000000       260.000000       1585.60974    
   287.012146       15.0000000       262.500000       1585.60974    
   287.036072       15.0000000       265.000000       1585.60974    
   287.059998       15.0000000       267.500000       1585.60974    
   287.083923       15.0000000       270.000000       1585.60974    
   287.107849       15.0000000       272.500000       1585.60974    
   287.131775       15.0000000       275.000000       1585.60974    
   287.155670       15.0000000       277.500000       1585.60974    
   287.179596       15.0000000       280.000000       1585.60974    
   287.203522       15.0000000       282.500000       1585.60974    
   287.227448       15.0000000       285.000000       1585.60974    
   287.251373       15.0000000       287.500000       1585.60974    
   287.275299       15.0000000       290.000000       1585.60974    
   287.299225       15.0000000       292.500000       1585.60974    
   287.323151       15.0000000       295.000000       1585.60974    
   287.347076       15.0000000       297.500000       1585.60974    
   287.371002       15.0000000       300.000000       1585.60974    
   287.394928       15.0000000       302.500000       1585.60974    
   287.418854       15.0000000       305.000000       1585.60974    
   287.442780       15.0000000       307.500000       1585.60974    
   287.466705       15.0000000       310.000000       1585.60974    
   287.490631       15.0000000       312.500000       1585.60974    
   287.514557       15.0000000       315.000000       1585.60974    
   287.538483       15.0000000       317.500000       1585.60974    
   287.562408       15.0000000       320.000000       1585.60974    
   287.586334       15.0000000       322.500000       1585.60974    
   287.610260       15.0000000       325.000000       1585.60974    
   287.634186       15.0000000       327.500000       1585.60974    
   287.658112       15.0000000       330.000000       1585.60974    
   287.682037       15.0000000       332.500000       1585.60974    
   287.705963       15.0000000       335.000000       1585.60974    
   287.729889       15.0000000       337.500000       1585.60974    
   287.753815       15.0000000       340.000000       1585.60974    
   287.777740       15.0000000       342.500000       1585.60974    
   287.801666       15.0000000       345.000000       1585.60974    
   287.825592       15.0000000       347.500000       1585.60974    
   287.849518       15.0000000       350.000000       1585.60974    
   287.873444       15.0000000       352.500000       1585.60974    
   287.897369       15.0000000       355.000000       1585.60974    
   287.921295       15.0000000       357.500000       1585.60974    
   287.945221       15.0000000       360.000000       1585.60974    
   287.969147       15.0000000       362.500000       1585.60974    
   287.993073       15.0000000       365.000000       1585.60974    
   288.016998       15.0000000       367.500000       1585.60974    
