   220.524994     -0.268781394      -6761.20996      -9846.82129    
   220.277023       9.06893983E-02  -6761.20996      -9756.06543    
   220.025909      0.451328605      -6761.20996      -9665.31055    
   219.771622      0.813112676      -6761.20996      -9574.55566    
   219.514099       1.17601311      -6761.20996      -9483.80078    
   219.253281       1.54000008      -6761.20996      -9393.04590    
   218.989120       1.90504241      -6761.20996      -9302.29102    
   218.721558       2.27110791      -6761.20996      -9211.53613    
   218.450562       2.63816285      -6761.20996      -9120.78125    
   218.176056       3.00617242      -6761.20996      -9030.02637    
   217.897995       3.37510371      -6761.20996      -8939.27051    
   217.616318       3.74491143      -6761.20996      -8848.51562    
   217.330963       4.11556005      -6761.20996      -8757.76074    
   217.041885       4.48700905      -6761.20996      -8667.00586    
   216.749023       4.85921621      -6761.20996      -8576.25098    
   216.452301       5.23213720      -6761.20996      -8485.49609    
   216.151672       5.60572720      -6761.20996      -8394.74121    
   215.847092       5.97993851      -6761.20996      -8303.98633    
   215.538467       6.35472345      -6761.20996      -8213.23145    
   215.225754       6.73003244      -6761.20996      -8122.47607    
   214.908875       7.10581064      -6761.20996      -8031.72119    
   214.587784       7.48200703      -6761.20996      -7940.96582    
   214.262421       7.85856247      -6761.20996      -7850.21094    
   213.932693       8.23542213      -6761.20996      -7759.45605    
   213.598572       8.61252499      -6761.20996      -7668.70117    
   213.259949       8.98981380      -6761.20996      -7577.94580    
   212.916794       9.36721992      -6761.20996      -7487.19092    
   212.569031       9.74468040      -6761.20996      -7396.43604    
   212.216583       10.1221294      -6761.20996      -7305.68115    
   211.859375       10.4994984      -6761.20996      -7214.92578    
   211.497360       10.8767118      -6761.20996      -7124.17090    
   211.130463       11.2537003      -6761.20996      -7033.41602    
   210.758606       11.6303864      -6761.20996      -6942.66113    
   210.381714       12.0066957      -6761.20996      -6851.90576    
   209.999756       12.3825445      -6761.20996      -6761.15088    
   209.612610       12.7578516      -6761.20996      -6670.39600    
   209.220261       13.1325340      -6761.20996      -6579.64111    
   208.822586       13.5065060      -6761.20996      -6488.88623    
   208.419556       13.8796787      -6761.20996      -6398.13086    
   208.011078       14.2519598      -6761.20996      -6307.37598    
   207.597107       14.6232557      -6761.20996      -6216.62109    
   207.177551       14.9934721      -6761.20996      -6125.86621    
   206.752365       15.3625135      -6761.20996      -6035.11084    
   206.321457       15.7302752      -6761.20996      -5944.35596    
   205.884781       16.0966568      -6761.20996      -5853.60107    
   205.442261       16.4615517      -6761.20996      -5762.84619    
   204.993851       16.8248577      -6761.20996      -5672.09082    
   204.539459       17.1864586      -6761.20996      -5581.33594    
   204.079041       17.5462456      -6761.20996      -5490.58105    
   203.612534       17.9041061      -6761.20996      -5399.82617    
   203.139893       18.2599220      -6761.20996      -5309.07129    
   202.661041       18.6135750      -6761.20996      -5218.31592    
